Date,Model,Device,Type,TPT,FPT,CPT,ACMDR,SCT,AIT,SIM,NIGHT,HLL,LLL,P,6.0,F,1,2.0,A,B,Record,T&R,Role,Sorties,NT,SIT,IPT,NVG,Mission Code,CAT/JATO,Remarks,DayLdg,NPS,PS,NightLdg,NPA,PA,ShipArrest,Time,Approaches,PIC,SIC
2019-09-05 22:00:00,T-44C,161065,Aircraft,2.0,0.3,1.7,,,,,,,,,,,,,,,C114YUL,,INSTRUCTOR,1,2.0,0.3,2.0,,1D2,,I4202-A J KITTEL,,,,1,,,,22:00,,2.0,
2019-09-06 17:00:00,T-44C,160981,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C114YZ5,,INSTRUCTOR,1,,,4.0,,1D1,,"C4101-M COMPRES, C4101-M J SANTAMARIA",4,,,,,,,17:00,,4.0,
2019-09-10 11:50:00,T-44C,160843,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C114ZE5,,INSTRUCTOR,1,,,4.0,,1D1,,"C4102-M COMPRES, C4102-M J SANTAMARIA",4,,,,,,,11:50,,4.0,
2019-09-11 11:54:00,T-44C,161066,Aircraft,3.9,3.5,0.4,,,,,,,,,,,,,,,C114ZK7,,INSTRUCTOR,1,,,3.9,,1D1,,"N4202-E G MYERS, N4202-W F ROCK",2,,,,,,,11:54,,3.9,
2019-09-12 11:00:00,T-44C,160842,Aircraft,2.0,0.2,1.8,,,,,,,,,,,,,,,C114ZQ9,,INSTRUCTOR,1,,,2.0,,1D1,,"C4103-M COMPRES, C4103-M J SANTAMARIA",,,,,,,,11:00,,2.0,
2019-09-13 12:00:00,T-44C,160850,Aircraft,3.8,0.6,3.2,,,,,,,,,,,,,,,C11505S,,INSTRUCTOR,1,,0.3,3.8,,1D2,,I4301-K J RICHARDS,1,1,,,,,,12:00,,3.8,
2019-09-13 17:30:00,T-44C,160850,Aircraft,4.2,0.4,3.8,,,,,,,,,,,,,,,C11505V,,INSTRUCTOR,1,,0.4,4.2,,1D2,,I4302-K J RICHARDS,1,1,,,,,,17:30,,4.2,
2019-09-15 14:15:00,T-44C,160850,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115060,,INSTRUCTOR,1,,0.4,4.0,,1D2,,I4303-K J RICHARDS,1,1,,,,,,14:15,,4.0,
2019-09-15 20:15:00,T-44C,160850,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C11505Y,,INSTRUCTOR,1,1.5,0.4,4.0,,1D2,,I4304-K J RICHARDS,,1,,1,,,,20:15,,4.0,
2019-09-16 13:39:00,T-44C,160847,Aircraft,2.5,2.0,0.5,,,,,,,,,,,,,,,C1150BI,,INSTRUCTOR,1,,,2.5,,1D1,,T4101-E G MYERS,1,,,,,,,13:39,,2.5,
2019-09-17 11:30:00,T-44C,160984,Aircraft,0.9,,0.9,,,,,,,,,,,,,,,C1150I5,,INSTRUCTOR,2,,,0.9,,1D1,,"C4104-M COMPRES, M J SANTAMARIA",,,,,,,,11:30,,0.9,
2019-09-18 13:50:00,T-44C,160978,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C1150QR,,INSTRUCTOR,1,,,4.0,,1D1,,"C4104-M COMPRES, C4104-M J SANTAMARIA",5,,,,,,,13:50,,4.0,
2019-09-19 15:57:00,T-44C OFT,201603,Aircraft,1.5,,1.5,,,,,,,,,,,,,,,C1150ZD,,INSTRUCTOR,1,,,1.5,,1D2,,"I3390-J A ROLFES, I3106-C C ORR",,,,,,,,15:57,,1.5,
2019-09-23 12:15:00,T-44C,161073,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C1151EX,,INSTRUCTOR,1,,,4.0,,1D1,,"C4201-M COMPRES, C4201-M J SANTAMARIA",3,,,,,,,12:15,,4.0,
2019-09-25 18:00:00,T-44C,161073,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C1151V8,,INSTRUCTOR,1,,,4.0,,1D1,,"C4202-M COMPRES, C4202-M J SANTAMARIA",2,,,,,,,18:00,,4.0,
2019-09-26 11:45:00,T-44C,160850,Aircraft,2.5,2.0,0.5,,,,,,,,,,,,,,,C1151YW,,INSTRUCTOR,1,,,2.5,,1D1,,T4101-C O GRAHAM,1,,,,,,,11:45,,2.5,
2019-09-30 12:45:00,T-44C,160970,Aircraft,3.3,0.6,2.7,,,,,,,,,,,,,,,C1152G5,,INSTRUCTOR,1,,,3.3,,1D1,,"C4206-E E WHITE, C4206-M A ESTRADA",6,,,,,,,12:45,,3.3,
2019-10-08 17:45:00,T-44C,160972,Aircraft,4.0,0.6,3.4,,,,,,,,,,,,,,,C1153PA,,INSTRUCTOR,1,,0.3,4.0,,1D2,,"I4204-P R FOX, I4101-L S WELLS",2,,2,,,,,17:45,,4.0,
2019-10-09 21:00:00,T-44C,161058,Aircraft,1.5,0.3,1.2,,,,,,,,,,,,,,,C1153Z1,,INSTRUCTOR,1,1.5,0.3,1.5,,1D1,,C4502-C S KINHART,,,1,2,,,,21:00,,1.5,
2019-10-16 19:03:00,T-44C,160849,Aircraft,2.0,0.3,1.7,,,,,,,,,,,,,,,C1154Y1,,INSTRUCTOR,1,,0.3,2.0,,1D2,,I4101-J M NINGEN,1,,,,,,,19:03,,2.0,
2019-10-16 22:40:00,T-44C,160849,Aircraft,2.0,0.3,1.7,,,,,,,,,,,,,,,C1154Y2,,INSTRUCTOR,1,2.0,,2.0,,1D2,,I4102-J M NINGEN,,,,1,,,,22:40,,2.0,
2019-10-17 17:24:00,T-44C,160856,Aircraft,3.4,0.6,2.8,,,,,,,,,,,,,,,C11552L,,INSTRUCTOR,1,,,3.4,,1D1,,"C4206-C S WENTZ, C4206-M T FOREMAN",5,,,,,,,17:24,,3.4,
2019-10-18 16:10:00,T-44C,160842,Aircraft,2.0,0.3,1.7,,,,,,,,,,,,,,,C11558J,,INSTRUCTOR,1,,0.3,2.0,,1D2,,I4401-J C MOORE,1,1,,,,,,16:10,,2.0,
2019-10-22 13:00:00,T-44C,161076,Aircraft,3.0,0.6,2.4,,,,,,,,,,,,,,,C1155N6,,INSTRUCTOR,2,,,3.0,,1D1,,"C4206-W R CARTER, Z T FREELS",4,,,,,,,13:00,,3.0,
2019-10-23 10:30:00,T-44C,160978,Aircraft,3.0,0.4,2.6,,,,,,,,,,,,,,,C1155T3,,INSTRUCTOR,2,,,3.0,,1D1,,"C4390-C S WENTZ, C4390-M T FOREMAN",3,,,,,,,10:30,,3.0,
2019-10-25 10:00:00,T-44C,161064,Aircraft,2.0,0.4,1.6,,,,,,,,,,,,,,,C115678,,INSTRUCTOR,1,,,2.0,,1D1,,"C4206-S PIGNATARO, C4203-B P KIM",4,,,,,,,10:00,,2.0,
2019-10-28 16:06:00,T-44C,161065,Aircraft,2.0,0.3,1.7,,,,,,,,,,,,,,,C1156JD,,INSTRUCTOR,1,,0.3,2.0,,1D2,,I4203-A R SPAULDING,1,1,,,,,,16:06,,2.0,
2019-10-28 20:00:00,T-44C,161065,Aircraft,2.0,0.3,1.7,,,,,,,,,,,,,,,C1156JI,,INSTRUCTOR,1,2.0,0.3,2.0,,1D2,,I4204-A R SPAULDING,,,1,1,,,,20:00,,2.0,
2019-10-29 18:36:00,T-44C,161069,Aircraft,3.6,0.4,3.2,,,,,,,,,,,,,,,C1156QY,,INSTRUCTOR,1,,0.4,3.6,,2L3,,"I4590-I V BECKER, I4590-L S WELLS",,,,,,,,18:36,,3.6,
2019-11-13 13:55:00,T-44C,161058,Aircraft,0.6,0.5,0.1,,,,,,,,,,,,,,,C1158MH,,COPILOT,1,,0.3,,,1D1,,"N4101-B M Begin, BACK IN THE SADDLE-C C GEORGE",3,1,,,,,,13:55,,,0.6
2019-11-13 14:56:00,T-44C,160985,Aircraft,1.0,0.3,0.7,,,,,,,,,,,,,,,C1158NC,,INSTRUCTOR,1,,,1.0,,1H1,,C4203-S M PETERS,2,,,,,,,14:56,,1.0,
2019-11-15 12:00:00,T-44C,161076,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C1158Y0,,INSTRUCTOR,1,,,4.0,,1D1,,"C4101-T J TIBBETTS, C4101-W J BERG",4,,,,,,,12:00,,4.0,
2019-11-18 10:40:00,T-44C,160978,Aircraft,2.0,1.8,0.2,,,,,,,,,,,,,,,C11599H,,INSTRUCTOR,1,,,2.0,,1D1,,N4201-L S WELLS,1,,,,,,,10:40,,2.0,
2019-11-18 12:45:00,T-44C,160978,Aircraft,2.0,1.8,0.2,,,,,,,,,,,,,,,C11599G,,INSTRUCTOR,1,,,2.0,,1D1,,N4202-L S WELLS,1,,,,,,,12:45,,2.0,
2019-11-20 13:45:00,T-44C,161074,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C1159P9,,INSTRUCTOR,1,,,4.0,,1D1,,"C4102-T J TIBBETTS, C4102-W J BERG",2,,,,,,,13:45,,4.0,
2019-11-21 17:00:00,T-44C,160851,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C1159ZN,,INSTRUCTOR,1,,,4.0,,1D1,,"C4103-T J TIBBETTS, C4103-W J BERG",4,,,,,,,17:00,,4.0,
2019-11-23 12:30:00,T-44C,161058,Aircraft,4.0,0.5,3.5,,,1.0,,,,,,,,,,,,C115A91,,INSTRUCTOR,1,,,4.0,,1D2,,I4301-M COMPRES,,,,,,,,12:30,,4.0,
2019-11-23 17:30:00,T-44C,161058,Aircraft,4.0,2.0,2.0,,,1.0,,,,,,,,,,,,C115A92,,INSTRUCTOR,1,,0.5,4.0,,1D2,,I4302-M COMPRES,,1,,,,,,17:30,,4.0,
2019-11-24 13:30:00,T-44C,161058,Aircraft,4.0,0.5,3.5,,,,,,,,,,,,,,,C115A93,,INSTRUCTOR,1,,,4.0,,1D2,,I4303-M COMPRES,,,,,,,,13:30,,4.0,
2019-11-24 18:20:00,T-44C,161058,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C115A94,,INSTRUCTOR,1,1.5,,4.0,,1D2,,I4304-M COMPRES,,,,,,,,18:20,,4.0,
2019-11-25 13:25:00,T-44C,161061,Aircraft,4.0,3.5,0.5,,,,,,,,,,,,,,,C115AGD,,INSTRUCTOR,1,,,4.0,,2L5,,"C4590-D L SORENSON, C4390-D L SORENSON",12,,,,,,,13:25,,4.0,
2019-11-25 17:29:00,T-44C,161061,Aircraft,4.0,3.5,0.5,,,,,,,,,,,,,,,C115AGE,,INSTRUCTOR,1,,1.8,4.0,,2L5,,"I4490-D L SORENSON, I3290-D L SORENSON",6,4,2,,,,,17:29,,4.0,
2019-11-27 11:45:00,T-44C,160979,Aircraft,4.0,0.6,3.4,,,2.0,,,,,,,,,,,,C115ASL,,INSTRUCTOR,1,,0.6,4.0,,1D2,,"I4401-B M CRAIG, I4401-M J SANTAMARIA",1,1,1,,,,,11:45,,4.0,
2019-11-30 12:15:00,T-44C,161076,Aircraft,2.3,0.3,2.0,,,,,,,,,,,,,,,C115AXK,,INSTRUCTOR,1,,0.3,2.3,,1D2,,I4203-M L GARRITY,1,,1,,,,,12:15,,2.3,
2019-11-30 16:15:00,T-44C,161076,Aircraft,2.3,0.3,2.0,,,,,,,,,,,,,,,C115AXL,,INSTRUCTOR,1,,0.3,2.3,,1D2,,I4204-M L GARRITY,1,1,,,,,,16:15,,2.3,
2019-12-01 12:26:00,T-44C,161076,Aircraft,2.3,0.3,2.0,,,1.0,,,,,,,,,,,,C115AXX,,INSTRUCTOR,1,,0.3,2.3,,1D2,,I4202-J A MURPHY,1,,1,,,,,12:26,,2.3,
2019-12-01 17:30:00,T-44C,161076,Aircraft,2.3,0.3,2.0,,,1.0,,,,,,,,,,,,C115AY0,,INSTRUCTOR,1,,0.3,2.3,,1D2,,I4203-J A MURPHY,1,1,,,,,,17:30,,2.3,
2019-12-02 14:00:00,T-44C,161066,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115B1W,,INSTRUCTOR,1,,,4.0,,1D1,,"C4201-T J TIBBETTS, C4201-W J BERG",3,,,,,,,14:00,,4.0,
2019-12-03 11:15:00,T-44C,161078,Aircraft,4.3,0.4,3.9,,,,,,,,,,,,,,,C115B7V,,INSTRUCTOR,1,,,4.3,,1D1,,"C4202-T J TIBBETTS, C4202-W J BERG",4,,,,,,,11:15,,4.3,
2019-12-16 16:00:00,T-44C,160970,Aircraft,3.0,0.4,2.6,,,,,,,,,,,,,,,C115D90,,INSTRUCTOR,1,,,3.0,,1D1,,"C4101-B W OLSON, C4101-S B WHEATLEY",4,,,,,,,16:00,,3.0,
2019-12-17 11:12:00,T-44C,160853,Aircraft,4.2,0.4,3.8,,,,,,,,,,,,,,,C115DE8,,INSTRUCTOR,1,,,4.2,,1D1,,"C4102-B W OLSON, C4102-S B WHEATLEY",4,,,,,,,11:12,,4.2,
2019-12-18 13:30:00,T-44C,160841,Aircraft,3.2,0.4,2.8,,,,,,,,,,,,,,,C115DMI,,INSTRUCTOR,1,,,3.2,,1D1,,"C4203-C K WEBB, C4203-D L SANDERSON",2,,,,,,,13:30,,3.2,
2019-12-19 15:15:00,T-44C,160853,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115DVO,,INSTRUCTOR,1,,,4.0,,1D1,,"C4103-B W OLSON, C4103-S B WHEATLEY",4,,,,,,,15:15,,4.0,
2019-12-20 16:00:00,T-44C,160970,Aircraft,2.2,0.3,1.9,,,2.2,,,,,,,,,,,,C115E19,,INSTRUCTOR,1,,,2.2,,1D2,,I4403-W R CARTER,1,,,,,1,,16:00,,2.2,
2020-01-07 12:07:00,T-44C,160984,Aircraft,1.0,1.0,,,,,,,,,,,,,,,,C115F2C,,COPILOT,1,,0.3,,,1 E2,,BACK IN THE SADDLE-E B Watt,3,1,,,,,,12:07,,,1.0
2020-01-07 15:45:00,T-44C,160856,Aircraft,3.5,0.5,3.0,,,,,,,,,,,,,,,C115F4S,,INSTRUCTOR,1,,,3.5,,1D1,,"C4103-B W OLSON, S B WHEATLEY",2,,,,,,,15:45,,3.5,
2020-01-08 12:28:00,T-44C,161073,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115FB0,,INSTRUCTOR,1,,,4.0,,1D1,,"C4104-B W OLSON, C4104-S B WHEATLEY",4,,,,,,,12:28,,4.0,
2020-01-10 11:45:00,T-44C,160970,Aircraft,4.0,0.4,3.6,,,0.5,,,,,,,,,,,,C115FR1,,INSTRUCTOR,1,,,4.0,,1D1,,"C4201-B W OLSON, C4201-S B WHEATLEY",2,,,,1,,,11:45,,4.0,
2020-01-11 13:00:00,T-44C,161076,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115FTY,,INSTRUCTOR,1,,,4.0,,1D1,,"C4202-B W OLSON, C4202-J A CABELLOEVANS",4,,,,,,,13:00,,4.0,
2020-01-18 16:00:00,T-44C,160856,Aircraft,2.5,0.4,2.1,,,,,,,,,,,,,,,C115GRC,,INSTRUCTOR,1,,,2.5,,1H1,,"C4204-T C HENNING, C4203-J M POWER",2,,,,,,,16:00,,2.5,
2020-01-21 16:00:00,T-44C,160985,Aircraft,2.0,0.3,1.7,,,,,,,,,,,,,,,C115H02,,INSTRUCTOR,1,,0.3,2.0,,1D2,,"I4403-B P KIM, K J SATORIUS",,,1,,,,,16:00,,2.0,
2020-01-22 10:30:00,T-44C,161057,Aircraft,2.8,1.5,1.3,,,2.0,,,,,,,,,,,,C115HV2,,INSTRUCTOR,1,,,2.8,,1D2,,"I4301-D W DWYER, M A GLASSFORD",1,,,,,1,,10:30,,2.8,
2020-01-22 17:30:00,T-44C,161057,Aircraft,2.8,1.3,1.5,,,0.5,,,,,,,,,,,,C115HV3,,INSTRUCTOR,1,,,2.8,,1D2,,"I4302-D W DWYER, M A GLASSFORD",,,,,,,,17:30,,2.8,
2020-01-23 17:00:00,T-44C,160847,Aircraft,3.9,1.9,2.0,,,,,,,,,,,,,,,C115HV5,,INSTRUCTOR,1,,1.0,3.9,,1D2,,I4303-M A GLASSFORD,,,,,,,,17:00,,3.9,
2020-01-23 21:15:00,T-44C,160847,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C115HV6,,INSTRUCTOR,1,2.8,1.0,4.0,,1D2,,I4304-M A GLASSFORD,,,2,2,,,,21:15,,4.0,
2020-01-24 14:15:00,T-44C,160848,Aircraft,4.3,2.0,2.3,,,,,,,,,,,,,,,C115HO5,,INSTRUCTOR,1,,0.5,4.3,,1D2,,I4301-F CENTI,1,1,,,,,,14:15,,4.3,
2020-01-24 21:00:00,T-44C,160848,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C115HO7,,INSTRUCTOR,1,,0.5,4.0,,1D2,,I4302-F CENTI,1,1,,,,,,21:00,,4.0,
2020-01-26 14:15:00,T-44C,160848,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C115HOH,,INSTRUCTOR,1,,0.5,4.0,,1I2,,I4303-F CENTI,1,1,,,,,,14:15,,4.0,
2020-01-26 19:45:00,T-44C,160848,Aircraft,4.0,2.0,2.0,,,1.0,,,,,,,,,,,,C115HOC,,INSTRUCTOR,1,2.5,0.5,4.0,,1I2,,I4304-F CENTI,,,,,,,,19:45,,4.0,
2020-01-27 22:15:00,T-44C,160849,Aircraft,3.0,0.6,2.4,,,,,,,,,,,,,,,C115HXN,,INSTRUCTOR,1,3.0,0.6,3.0,,1D1,,"C4502-A B ROGERS, C4502-D L SANDERSON",,,2,3,,,,22:15,,3.0,
2020-01-30 10:00:00,T-44C,161064,Aircraft,1.8,0.5,1.3,,,,,,,,,,,,,,,C115IEN,,INSTRUCTOR,2,,,1.8,,1D1,,"C4390-C R STROM, S L GRAFT",3,,,,,,,10:00,,1.8,
2020-02-04 14:12:00,T-44C,161057,Aircraft,4.2,0.4,3.8,,,,,,,,,,,,,,,C115J5D,,INSTRUCTOR,1,,,4.2,,1D1,,"C4101-C A Reuss, C4101-J D HORMAN",4,,,,,,,14:12,,4.2,
2020-02-10 10:54:00,T-44C,160983,Aircraft,2.5,0.4,2.1,,,0.5,,,,,,,,,,,,C115JZX,,INSTRUCTOR,1,,,2.5,,1D1,,"C4102-C A Reuss, C4102-J D HORMAN",1,,,,,1,,10:54,,2.5,
2020-02-12 17:00:00,T-44C,160984,Aircraft,2.5,0.5,2.0,,,0.5,,,,,,,,,,,,C115KDH,,INSTRUCTOR,1,,0.3,2.5,,1D1,,"C4102-C A Reuss, J D HORMAN",4,,1,,,,,17:00,,2.5,
2020-02-13 13:21:00,T-44C,161071,Aircraft,4.2,0.4,3.8,,,,,,,,,,,,,,,C115KIZ,,INSTRUCTOR,1,,,4.2,,1D1,,"C4103-C A Reuss, C4103-J D HORMAN",4,,,,,,,13:21,,4.2,
2020-02-14 12:06:00,T-44C,160843,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C115KVK,,INSTRUCTOR,1,,1.0,4.0,,1D2,,I4301-S TRAPE,,,,,,,,12:06,,4.0,
2020-02-14 17:30:00,T-44C,160843,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C115KVN,,INSTRUCTOR,1,,0.3,4.0,,1D2,,I4302-S TRAPE,1,1,,,,,,17:30,,4.0,
2020-02-16 14:00:00,T-44C,160843,Aircraft,4.0,2.0,2.0,,,,,,,,,,,,,,,C115KVQ,,INSTRUCTOR,1,,0.3,4.0,,1D2,,I4303-S TRAPE,,,,,,,,14:00,,4.0,
2020-02-16 19:00:00,T-44C,160843,Aircraft,4.0,2.0,2.0,,,0.3,,,,,,,,,,,,C115KVP,,INSTRUCTOR,1,0.5,0.3,4.0,,1D2,,I4304-S TRAPE,,,,1,,1,,19:00,,4.0,
2020-02-18 16:50:00,T-44C,160847,Aircraft,4.0,0.4,3.6,,,0.3,,,,,,,,,,,,C115L18,,INSTRUCTOR,1,,,4.0,,1D1,,"C4104-C A Reuss, C4104-J D HORMAN",4,,,,,1,,16:50,,4.0,
2020-02-19 15:58:00,T-44C OFT,201603,Aircraft,3.0,,3.0,,,,,,,,,,,,,,,C115L68,,INSTRUCTOR,1,,,3.0,,1D1,,"C3201-C A Reuss, C3201-J D HORMAN",,,,,,,,15:58,,3.0,
2020-02-21 11:45:00,T-44C,160841,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115LF9,,INSTRUCTOR,1,,,4.0,,1D1,,"C4201-C A Reuss, C4201-J D HORMAN",6,,,,,,,11:45,,4.0,
2020-02-24 14:45:00,T-44C,160850,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115LRU,,INSTRUCTOR,1,,,4.0,,1D1,,"C4202-C A Reuss, C4202-J D HORMAN",3,,,,,,,14:45,,4.0,
2020-02-25 12:45:00,T-44C,160856,Aircraft,3.0,0.4,2.6,,,,,,,,,,,,,,,C115LY6,,INSTRUCTOR,1,,,3.0,,1D1,,"C4203-B D ROBERTSON, C4203-J C BLAKE",4,,,,,,,12:45,,3.0,
2020-03-09 12:00:00,T-44C,161064,Aircraft,2.0,0.2,1.8,,,,,,,,,,,,,,,C115NSU,,INSTRUCTOR,1,,,2.0,,1D1,,"C4206-J E EMMONS, C4206-M L OHARA",1,,,,,,,12:00,,2.0,
2020-03-10 14:50:00,T-44C,160852,Aircraft,3.0,0.2,2.8,,,,,,,,,,,,,,,C115O1U,,INSTRUCTOR,2,,,3.0,,1D1,,"C4206-W M RAINEY, C4205-C R CLUVER",6,,,,,,,14:50,,3.0,
2020-03-11 21:09:00,T-44C,160984,Aircraft,4.2,0.6,3.6,,,,,,,,,,,,,,,C115OA6,,INSTRUCTOR,1,2.0,0.6,4.2,,1D2,,"I4204-M J WATKINS, I4104-E E EVANS",1,1,,,,,,21:09,,4.2,
2020-03-12 12:30:00,T-44C,160981,Aircraft,0.5,0.2,0.3,,,,,,,,,,,,,,,C115OFC,,INSTRUCTOR,1,,0.2,0.5,,1 E2,,BACK IN THE SADDLE-M J Vagedes,,,,,,,,12:30,,0.5,
2020-03-12 15:40:00,T-44C,160981,Aircraft,3.2,0.4,2.8,,,,,,,,,,,,,,,C115OFE,,INSTRUCTOR,2,,,3.2,,1D1,,"C4206-B HENI, C4206-E G SAYERS",5,,,,,,,15:40,,3.2,
2020-03-16 15:21:00,T-44C,161062,Aircraft,4.0,2.0,2.0,,,2.0,,,,,,,,,,,,C115OUC,,INSTRUCTOR,1,,0.5,4.0,,1D2,,I4303-C H DOWEN IV,1,1,,,,,,15:21,,4.0,
2020-03-16 20:21:00,T-44C,161062,Aircraft,4.0,2.0,2.0,,,2.0,,,,,,,,,,,,C115OUB,,INSTRUCTOR,1,2.0,0.5,4.0,,1D2,,I4304-C H DOWEN IV,,,,,,1,,20:21,,4.0,
2020-03-17 16:10:00,T-44C,161065,Aircraft,4.1,2.0,2.1,,,1.5,,,,,,,,,,,,C115P0Q,,INSTRUCTOR,1,,0.3,4.1,,1H2,,I4303-T C HENNING,1,,,,,1,,16:10,,4.1,
2020-03-17 20:50:00,T-44C,161065,Aircraft,4.1,2.0,2.1,,,2.0,,,,,,,,,,,,C115P0P,,INSTRUCTOR,1,2.0,0.5,4.1,,1H2,,I4304-T C HENNING,,,,,,,,20:50,,4.1,
2020-03-18 16:30:00,T-44C,161076,Aircraft,2.5,0.4,2.1,,,,,,,,,,,,,,,C115P72,,INSTRUCTOR,2,,,2.5,,1D1,,"C4206-S G POTTER, T D ALLEN",5,,,,,,,16:30,,2.5,
2020-03-19 16:09:00,T-44C,161073,Aircraft,4.0,2.0,2.0,,,2.0,,,,,,,,,,,,C115PH6,,INSTRUCTOR,1,,0.5,4.0,,1D2,,I4301-B W OLSON,,,,,,,,16:09,,4.0,
2020-03-19 21:30:00,T-44C,161073,Aircraft,4.0,2.0,2.0,,,1.0,,,,,,,,,,,,C115PH5,,INSTRUCTOR,1,2.5,0.5,4.0,,1D2,,I4302-B W OLSON,,,1,1,,,,21:30,,4.0,
2020-03-20 14:40:00,T-44C,160986,Aircraft,4.0,2.0,2.0,,,2.0,,,,,,,,,,,,C115PMT,,INSTRUCTOR,1,,0.4,4.0,,1D2,,I4303-B W OLSON,1,1,,,,,,14:40,,4.0,
2020-03-20 17:50:00,T-44C,160986,Aircraft,3.0,1.0,2.0,,,2.0,,,,,,,,,,,,C115PMR,,INSTRUCTOR,1,,0.3,3.0,,1D2,,I4304-B W OLSON,,,,,,,,17:50,,3.0,
2020-03-23 14:15:00,T-44C,160850,Aircraft,2.1,0.4,1.7,,,0.2,,,,,,,,,,,,C115PST,,INSTRUCTOR,1,,0.4,2.1,,1D2,,"I4390-A O HICKERSON, C4203-A D SCHIFF",2,,,,,,,14:15,,2.1,
2020-03-25 12:15:00,T-44C,160853,Aircraft,2.5,0.2,2.3,,,,,,,,,,,,,,,C115Q7F,,INSTRUCTOR,2,,0.2,2.5,,1D2,,"I4601-D L SANDERSON, BACK IN THE SADDLE-W A APPLING",,,,,,,,12:15,,2.5,
2020-03-28 14:52:00,T-44C,160855,Aircraft,0.9,0.9,,,,,,,,,,,,,,,,C115QTT,,COPILOT,1,,,,,2L5,,T4290-C J Davis,1,,,,,,,14:52,,,0.9
2020-03-31 13:15:00,T-44C,160974,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115R5I,,INSTRUCTOR,1,,,4.0,,1D1,,"C4101-A J REAVIS, C4101-A R COLLARD",4,,,,,,,13:15,,4.0,
2020-04-01 10:30:00,T-44C,160973,Aircraft,2.0,1.0,1.0,,,,,,,,,,,,,,,C115RDI,,INSTRUCTOR,1,,,2.0,,1D1,,N4201-C K WEBB,1,,,,,,,10:30,,2.0,
2020-04-01 12:34:00,T-44C,160973,Aircraft,2.0,1.0,1.0,,,,,,,,,,,,,,,C115RDJ,,INSTRUCTOR,1,,,2.0,,1D1,,N4202-C K WEBB,1,,,,,,,12:34,,2.0,
2020-04-02 16:03:00,T-44C,161062,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115RO8,,INSTRUCTOR,1,,,4.0,,1D1,,"C4102-A R COLLARD, C4102-B J PASCUAL",4,,,,,,,16:03,,4.0,
2020-04-06 16:30:00,T-44C,160849,Aircraft,2.5,1.2,1.3,,,1.0,,,,,,,,,,,,C115S1V,,INSTRUCTOR,1,,0.5,2.5,,1D1,,T4101-M R DOUGHERTY,1,1,,,,1,,16:30,,2.5,
2020-04-07 16:03:00,T-44C,160981,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115S6A,,INSTRUCTOR,1,,,4.0,,1D1,,"C4103-A R COLLARD, C4103-B J PASCUAL",5,,,,,,,16:03,,4.0,
2020-04-08 13:30:00,T-44C,161065,Aircraft,4.0,0.4,3.6,,,,,,,,,,,,,,,C115SBL,,INSTRUCTOR,1,,,4.0,,1D1,,"C4104-A R COLLARD, C4104-B J PASCUAL",4,,,,,,,13:30,,4.0,
2020-04-09 16:00:00,T-44C OFT,201601,Aircraft,3.0,,3.0,,,,,,,,,,,,,,,C115SJJ,,INSTRUCTOR,1,,,3.0,,1D1,,"C3201-A R COLLARD, C3201-B J PASCUAL",,,,,,,,16:00,,3.0,
2020-04-10 18:15:00,T-44C,160983,Aircraft,4.0,0.6,3.4,,,,,,,,,,,,,,,C115SQM,,INSTRUCTOR,1,,0.6,4.0,,1D2,,"I4104-J R GASPER, I4102-C V STANDERWICK",1,2,,,,,,18:15,,4.0,
2020-04-13 12:15:00,T-44C,160852,Aircraft,2.0,1.0,1.0,,,,,,,,,,,,,,,C115SXG,,INSTRUCTOR,1,,,2.0,,1D1,,N4201-S B WHEATLEY,1,,,,,,,12:15,,2.0,
2020-04-13 14:20:00,T-44C,160852,Aircraft,2.0,1.0,1.0,,,,,,,,,,,,,,,C115SXF,,INSTRUCTOR,1,,,2.0,,1D1,,N4202-S B WHEATLEY,1,,,,,,,14:20,,2.0,
